"","x"
"theta1",6.5860919824022
"theta2",1.80647273429206
"theta3",16.2676747562761
"theta4",-0.150808517496756
"theta5",5.18987662002935
"theta6",0.488246242205698
"theta7",0.469753828106053
"theta8",2.00350005908285
"theta9",1.2077577966691
"theta10",1.11377324693046
"theta11",0.659459864254855
"betaHat1",-4.45701245467394
"betaHat2",-0.0867677965243977
"betaHat3",-0.150701465856378
"betaHat4",-3.03898202343589
"betaHat5",-0.0743567340627007
"betaHat6",-0.0495425040178503
"f1Hat1",0.275194355758463
"f1Hat2",0.16305519279713
"f1Hat3",0.0514795872479901
"f1Hat4",-0.0577871987906089
"f1Hat5",-0.163655198843911
"f1Hat6",-0.262664305086269
"f1Hat7",-0.351777616614456
"f1Hat8",-0.431453192678917
"f1Hat9",-0.501561902586644
"f1Hat10",-0.560414492984265
"f1Hat11",-0.60701151384574
"f1Hat12",-0.642035640886441
"f1Hat13",-0.666147114639764
"f1Hat14",-0.681232829636271
"f1Hat15",-0.690380058898852
"f1Hat16",-0.695853728696689
"f1Hat17",-0.697864971238036
"f1Hat18",-0.696646418544245
"f1Hat19",-0.691650701944928
"f1Hat20",-0.68086296368378
"f1Hat21",-0.662742614744189
"f1Hat22",-0.638151740327818
"f1Hat23",-0.607190055468867
"f1Hat24",-0.568150557671747
"f1Hat25",-0.521800281318501
"f1Hat26",-0.467267707800201
"f1Hat27",-0.401217649011947
"f1Hat28",-0.32084969855874
"f1Hat29",-0.22548446268881
"f1Hat30",-0.114720667448165
"f1Hat31",0.00894845517556933
"f1Hat32",0.140270156439653
"f1Hat33",0.270503584350534
"f1Hat34",0.392148188828564
"f1Hat35",0.508129337528827
"f1Hat36",0.620184924082266
"f1Hat37",0.727978721587645
"f1Hat38",0.829838028674528
"f1Hat39",0.924817836828803
"f1Hat40",1.01436401024592
"f1Hat41",1.10171567384447
"f1Hat42",1.18678057821145
"f1Hat43",1.26483764915626
"f1Hat44",1.32905262451415
"f1Hat45",1.3739684201704
"f1Hat46",1.39770943778245
"f1Hat47",1.4000596469957
"f1Hat48",1.38195827274843
"f1Hat49",1.34388611366434
"f1Hat50",1.28769079787545
"f1Hat51",1.21494565479084
"f1Hat52",1.12428792103631
"f1Hat53",1.01566875628248
"f1Hat54",0.893054252582727
"f1Hat55",0.76179681911309
"f1Hat56",0.626334102810542
"f2Hat1",2.85461937782632
"f2Hat2",2.83686656051145
"f2Hat3",2.81952009421332
"f2Hat4",2.80360038894687
"f2Hat5",2.78977999498082
"f2Hat6",2.77822311790802
"f2Hat7",2.76941649822135
"f2Hat8",2.76375598682498
"f2Hat9",2.76207648779076
"f2Hat10",2.76555588884491
"f2Hat11",2.77493178833595
"f2Hat12",2.7902438737067
"f2Hat13",2.81145965045117
"f2Hat14",2.83848577596451
"f2Hat15",2.87124911984315
"f2Hat16",2.91018585057517
"f2Hat17",2.95543385427966
"f2Hat18",3.0067838639959
"f2Hat19",3.06341491062774
"f2Hat20",3.12422139532813
"f2Hat21",3.18807856553584
"f2Hat22",3.25328417815863
"f2Hat23",3.31770505328996
"f2Hat24",3.37888437810935
"f2Hat25",3.43461092095977
"f2Hat26",3.4832418936548
"f2Hat27",3.52336620133357
"f2Hat28",3.55445533940794
"f2Hat29",3.57599139932527
"f2Hat30",3.58813704606444
"f2Hat31",3.59127571800043
"f2Hat32",3.58666276434474
"f2Hat33",3.57587816812321
"f2Hat34",3.56057107383486
"f2Hat35",3.54270515961552
"f2Hat36",3.52427759392957
"f2Hat37",3.50701329859718
"f2Hat38",3.49200293365641
"f2Hat39",3.48060108073377
"f2Hat40",3.47364033772942
"f2Hat41",3.4710046487921
"f2Hat42",3.47178096302023
"f2Hat43",3.47483176466312
"f2Hat44",3.47811092516218
"f2Hat45",3.47923411180764
"f2Hat46",3.47664958116495
"f2Hat47",3.46904659813118
"f2Hat48",3.45530828217694
"f2Hat49",3.43430143416758
"f2Hat50",3.40538229937196
"f2Hat51",3.36900920134721
"f2Hat52",3.32578379068948
"f2Hat53",3.27677830941445
"f2Hat54",3.22323180211448
"f2Hat55",3.16660158421179
"f2Hat56",3.10845252720767
"sdBeta1",13.3709666535911
"sdBeta2",2.33675672812824
"sdBeta3",1.23330689488949
"sdBeta4",7.59719791745059
"sdBeta5",1.3276389779915
"sdBeta6",0.7007647135187
"sdF11",0.809226435806434
"sdF12",0.807868578061832
"sdF13",0.806760470399607
"sdF14",0.805900359367503
"sdF15",0.805269331865557
"sdF16",0.804834354625405
"sdF17",0.804554592376843
"sdF18",0.804388825711628
"sdF19",0.804300194852103
"sdF110",0.804259933442979
"sdF111",0.804246467899618
"sdF112",0.804245518076144
"sdF113",0.804247808045465
"sdF114",0.804249197748668
"sdF115",0.804247321645322
"sdF116",0.804241976180204
"sdF117",0.80423422511
"sdF118",0.804225521770738
"sdF119",0.804216710961771
"sdF120",0.804208042054448
"sdF121",0.804200114271348
"sdF122",0.804193158673005
"sdF123",0.804187344338731
"sdF124",0.804182658907241
"sdF125",0.804179101067886
"sdF126",0.80417624801963
"sdF127",0.804174095936578
"sdF128",0.804172938340946
"sdF129",0.804172972739482
"sdF130",0.804173641950726
"sdF131",0.804174666738251
"sdF132",0.804176105118166
"sdF133",0.804178313744202
"sdF134",0.804181500833324
"sdF135",0.804185877474035
"sdF136",0.804191529053925
"sdF137",0.804198779134334
"sdF138",0.804207497685154
"sdF139",0.804217550420373
"sdF140",0.804227612317505
"sdF141",0.804236088001824
"sdF142",0.804241928845239
"sdF143",0.804244594637586
"sdF144",0.804244202430954
"sdF145",0.804240592579917
"sdF146",0.804235624834273
"sdF147",0.804232655910158
"sdF148",0.804240086726493
"sdF149",0.804271455625731
"sdF150",0.804348008381215
"sdF151",0.804498819380445
"sdF152",0.804760535971158
"sdF153",0.805174037548675
"sdF154",0.80578028624388
"sdF155",0.8066125902294
"sdF156",0.807690901925073
"sdF21",0.46473848300626
"sdF22",0.462878959128456
"sdF23",0.461391977147787
"sdF24",0.460275885645844
"sdF25",0.459497621731721
"sdF26",0.458999345675745
"sdF27",0.458711196559787
"sdF28",0.458565462260711
"sdF29",0.458505026225292
"sdF210",0.458489176510099
"sdF211",0.45849058861701
"sdF212",0.458494305656328
"sdF213",0.458492703443597
"sdF214",0.458485153234494
"sdF215",0.458471941701755
"sdF216",0.458455316533893
"sdF217",0.458438374407356
"sdF218",0.458423829204207
"sdF219",0.458412569895047
"sdF220",0.458404071114272
"sdF221",0.458398404754561
"sdF222",0.458395080104009
"sdF223",0.458393669687186
"sdF224",0.458393574369224
"sdF225",0.458394268372898
"sdF226",0.458394547821316
"sdF227",0.458394205372852
"sdF228",0.458393802112425
"sdF229",0.458393848423614
"sdF230",0.458393485224976
"sdF231",0.45839234783026
"sdF232",0.458390692741027
"sdF233",0.458389341482267
"sdF234",0.458388806801072
"sdF235",0.45838954968904
"sdF236",0.458391904188179
"sdF237",0.458396878893111
"sdF238",0.458404946883594
"sdF239",0.458416817588778
"sdF240",0.458431095878022
"sdF241",0.458445844562616
"sdF242",0.45845980885957
"sdF243",0.458472120426667
"sdF244",0.458482135245159
"sdF245",0.458487153445962
"sdF246",0.458486085190106
"sdF247",0.458478318335
"sdF248",0.458470114222231
"sdF249",0.458475228363784
"sdF250",0.458520460347906
"sdF251",0.458647183572311
"sdF252",0.458912110052175
"sdF253",0.459382134469479
"sdF254",0.46012700234841
"sdF255",0.461204662317568
"sdF256",0.462649823329529
"capConv",7
"loglik",-202.616422133652
"AICc",429.46293276288
"AIC",429.232844267305
"sdTheta1",4.19137559354977
"sdTheta2",1.35477587918839
"sdTheta3",3.41754098980132
"sdTheta4",1.37319530749561
"sdTheta5",1.10450449275126
"sdTheta6",0.033592182470847
"sdTheta7",0.0251901609537087
"sdTheta8",0.648349959475202
"sdTheta9",0.181602013649887
"sdTheta10",0.663681086485866
"sdTheta11",0.140805810978982
"b1",0.229164981010128
"b2",-0.614525650128782
"b3",-0.678477981002163
"b4",0.459522012576372
"b5",0.399802760828165
"b6",-0.116913088763546
"b7",0.672469436759322
"b8",0.254965123888936
"b9",0.138244029868174
"b10",-0.00334299605181129
"b11",-0.0356992063437589
"b12",-0.167928362350739
"b13",-0.152365360102957
"b14",0.227487360455674
"b15",0.404913182831737
"b16",-0.0214534188596733
"b17",-0.0387975757539641
"b18",-0.170833893454415
"b19",-0.521268097451742
"b20",-0.33069798816521
"b21",-1.03230552519794
"b22",0.153861762018564
"b23",0.339028593573936
"b24",0.171141622882726
"b25",0.0330863299637021
"b26",0.041042527340885
"b27",0.14216368680428
"b28",-0.943401686431456
"b29",-0.313967464461464
"b30",0.179382048759635
"b31",-0.954545956472992
"b32",-0.632511988549615
"b33",-0.378318298777428
"b34",-0.42810940425465
"b35",0.617086929179111
"b36",0.562822492581237
"b37",0.989786588603174
"b38",-0.0679370066494188
"b39",0.341647421364613
"b40",-0.56252953947585
"b41",-0.403556240882204
"b42",0.234974744103726
"b43",0.653048142886112
"b44",0.137730210675992
"b45",0.0796506835216721
"b46",0.38516827117497
"b47",1.0088569652495
"b48",0.767503285289064
"b49",0.297442016800899
"b50",-0.377829221479574
"b51",0.696492199333311
"b52",0.120606236881765
"b53",-0.151805166686848
"b54",0.24899212037554
"b55",-0.251958917190452
"b56",-0.416881571718987
"b57",1.1087993856823
"b58",0.529429321963628
"b59",0.315504014470932
"b60",0.703079367156803
