"","x"
"theta1",0.613227414135807
"theta2",0.867796629618206
"theta3",0.956995323573091
"theta4",0.0974828515749452
"theta5",-3.18400366166698
"theta6",1.53377282548945
"theta7",-0.289407580207371
"betaHat",0.771426116949249
"fHat1",0.437729239791487
"fHat2",1.51104777102283
"fHat3",2.68394979518002
"fHat4",3.62806131119789
"fHat5",4.17931462610733
"fHat6",4.15421990458859
"fHat7",4.54529387455984
"fHat8",4.71979757243329
"fHat9",4.14141392965562
"fHat10",3.42304571525628
"fHat11",2.65313442783053
"fHat12",1.80991971720336
"fHat13",0.548474678624512
"fHat14",-0.396062835286418
"fHat15",-1.42175309597163
"fHat16",-2.77856592117559
"fHat17",-3.60208231789807
"fHat18",-4.38723902940611
"fHat19",-5.07994387502138
"fHat20",-5.28505887338027
"fHat21",-5.54550145025634
"fHat22",-5.52291603115559
"fHat23",-4.96229621084809
"fHat24",-4.35849781130072
"fHat25",-3.37971311113503
"fHat26",-2.60756984029276
"fHat27",-1.57313518960832
"fHat28",-0.371887865120989
"sdBeta",0.0232697232085576
"sdF1",0.785917051975172
"sdF2",0.78114134176753
"sdF3",0.780248383675172
"sdF4",0.779073529561972
"sdF5",0.777797508079273
"sdF6",0.777177781065691
"sdF7",0.777016804369771
"sdF8",0.776992189339046
"sdF9",0.776989803614293
"sdF10",0.776989639199689
"sdF11",0.776989629787542
"sdF12",0.776989629294907
"sdF13",0.776989629271022
"sdF14",0.776989629269923
"sdF15",0.776989629269875
"sdF16",0.776989629269875
"sdF17",0.776989629269874
"sdF18",0.776989629269873
"sdF19",0.776989629269904
"sdF20",0.776989629269765
"sdF21",0.776989629288075
"sdF22",0.776989629210123
"sdF23",0.77698963844402
"sdF24",0.776989623800272
"sdF25",0.776993245214292
"sdF26",0.777005054415641
"sdF27",0.777933468033498
"sdF28",0.783071712030121
"biasBeta",1.69908575056721e-14
"biasF1",0.00401716312251526
"biasF2",-0.00246437441415424
"biasF3",-0.000548500620749251
"biasF4",-0.000305689302159504
"biasF5",-0.000389340401021211
"biasF6",-0.000404226708975844
"biasF7",-0.000404887033789152
"biasF8",-0.000394056386627456
"biasF9",-0.000364352472137106
"biasF10",-0.00031617913863724
"biasF11",-0.000252137745359954
"biasF12",-0.000175461537909011
"biasF13",-8.99870981159109e-05
"biasF14",-8.92122486995106e-12
"biasF15",8.9987072551416e-05
"biasF16",0.000175461809982826
"biasF17",0.000252138148792463
"biasF18",0.000316171373737469
"biasF19",0.00036435058629896
"biasF20",0.000394255676148834
"biasF21",0.000404392168676028
"biasF22",0.000394358459230033
"biasF23",0.000364395227759232
"biasF24",0.000313454749291703
"biasF25",0.000254138484328967
"biasF26",0.000245928357084362
"biasF27",-4.68364587175515e-05
"biasF28",-0.00172762890460285
"capConv",2
