"","x"
"theta1",0.112070351849739
"theta2",0.744779240735406
"theta3",0.970274808130058
"theta4",1.61810604174146
"theta5",-0.648065559824469
"theta6",-0.921538834819528
"theta7",0.000970095272039914
"betaHat",0.645015229438799
"fHat1",5.43511576895003
"fHat2",2.64810064002995
"fHat3",1.12174325642809
"fHat4",0.666629085243585
"fHat5",0.484238985708544
"fHat6",0.268110087752802
"fHat7",0.168381489035255
"fHat8",0.220105471396963
"fHat9",0.0931923937259853
"fHat10",0.0114389553830279
"fHat11",0.00902766053104642
"fHat12",-0.0481922021449464
"fHat13",-0.165594552354378
"fHat14",-0.201978687583505
"fHat15",-0.260623379690514
"fHat16",-0.349201757496303
"fHat17",-0.462082148180343
"fHat18",-0.509492340611814
"fHat19",-0.596876797894765
"fHat20",-0.748336892498401
"fHat21",-0.809379502540651
"fHat22",-0.935048751475733
"fHat23",-1.04443946647189
"fHat24",-1.21324131145593
"fHat25",-1.31583197797113
"fHat26",-1.43855724895002
"fHat27",-1.67084767945198
"fHat28",-1.78171005372405
"sdBeta",NA
"sdF1",0.248872380418893
"sdF2",0.224937457276293
"sdF3",0.215665290720795
"sdF4",0.213875174672387
"sdF5",0.213336952342892
"sdF6",0.213083527858922
"sdF7",0.212969982170071
"sdF8",0.212925001548358
"sdF9",0.212905221790421
"sdF10",0.212894821725547
"sdF11",0.21288812504432
"sdF12",0.212882705869057
"sdF13",0.212877526224379
"sdF14",0.212872142363093
"sdF15",0.212866341015111
"sdF16",0.212859996244579
"sdF17",0.212853012709768
"sdF18",0.212845301677039
"sdF19",0.212836770431647
"sdF20",0.212827316796694
"sdF21",0.212816826073768
"sdF22",0.212805167642254
"sdF23",0.212792229005278
"sdF24",0.212777731748261
"sdF25",0.212775041087377
"sdF26",0.212806414112159
"sdF27",0.216177533370344
"sdF28",0.23432753749571
"biasBeta",9.20734074261187e-08
"biasF1",0.00359206094858607
"biasF2",-0.00163932103055261
"biasF3",0.000273219159941501
"biasF4",0.000374354179265966
"biasF5",0.000273031994359486
"biasF6",0.000260235582845818
"biasF7",0.000271169979315444
"biasF8",0.000300426113509939
"biasF9",0.000350909161560085
"biasF10",0.000421392297767851
"biasF11",0.000509381730738941
"biasF12",0.000611694027205197
"biasF13",0.000724520368738733
"biasF14",0.000843612891198552
"biasF15",0.00096450601553761
"biasF16",0.0010827452380341
"biasF17",0.00119411628498863
"biasF18",0.00129486362900174
"biasF19",0.00138188633296659
"biasF20",0.00145289815297607
"biasF21",0.00150656673063863
"biasF22",0.00154268336779406
"biasF23",0.00156168363095845
"biasF24",0.00156273876493239
"biasF25",0.00155921594656228
"biasF26",0.00161128117666437
"biasF27",0.00137725847659399
"biasF28",-0.000256285873536331
"capConv",20
