"","x"
"theta1",0.518718152662046
"theta2",0.951460505640396
"theta3",0.951854128539238
"theta4",0.25696140603594
"theta5",-1.89468921340271
"theta6",0.696725044835682
"theta7",-0.166167601753355
"betaHat",0.698836766320429
"fHat1",2.94729372667959
"fHat2",3.66462541179918
"fHat3",4.79103093440229
"fHat4",5.78091823454334
"fHat5",6.18057182536262
"fHat6",6.47123906968644
"fHat7",6.74574388141941
"fHat8",6.65353660818223
"fHat9",6.27068726766326
"fHat10",5.76196078392453
"fHat11",4.8089866651035
"fHat12",3.78956268390635
"fHat13",2.9091367609962
"fHat14",1.96304615736187
"fHat15",0.854030657608572
"fHat16",-0.191666356445012
"fHat17",-1.1415144398873
"fHat18",-2.0183468433227
"fHat19",-2.80238487610064
"fHat20",-3.08808961462598
"fHat21",-3.35734635284076
"fHat22",-3.17888196909716
"fHat23",-2.72090468956642
"fHat24",-2.190002643205
"fHat25",-1.26299584009874
"fHat26",-0.334185341393841
"fHat27",0.677230605867308
"fHat28",1.83132569789649
"sdBeta",0.0254892978034395
"sdF1",0.827305727356075
"sdF2",0.821429410355291
"sdF3",0.820052878318844
"sdF4",0.818829632291713
"sdF5",0.817694886418763
"sdF6",0.8170239360749
"sdF7",0.816757910846133
"sdF8",0.816684194868125
"sdF9",0.816669560986499
"sdF10",0.816667438416643
"sdF11",0.816667208290003
"sdF12",0.81666718901952
"sdF13",0.816667187712761
"sdF14",0.816667187636734
"sdF15",0.816667187632734
"sdF16",0.816667187632539
"sdF17",0.816667187632531
"sdF18",0.816667187632529
"sdF19",0.816667187632556
"sdF20",0.816667187632433
"sdF21",0.8166671876493
"sdF22",0.816667187575656
"sdF23",0.816667196213297
"sdF24",0.816667181018199
"sdF25",0.816670603548878
"sdF26",0.816681223903068
"sdF27",0.817561881642116
"sdF28",0.822413771283633
"biasBeta",-3.3280236205746e-14
"biasF1",0.00429483611537141
"biasF2",-0.00235261489468094
"biasF3",-0.000570217213633824
"biasF4",-0.000341415377559058
"biasF5",-0.000408272487483041
"biasF6",-0.000413224241702183
"biasF7",-0.000406901749113571
"biasF8",-0.000392785317016621
"biasF9",-0.000362461712475316
"biasF10",-0.000314479438219113
"biasF11",-0.000250784027437584
"biasF12",-0.000174519236353719
"biasF13",-8.95036815321756e-05
"biasF14",-1.51665485725871e-12
"biasF15",8.95036793008563e-05
"biasF16",0.000174519265308037
"biasF17",0.000250783714666282
"biasF18",0.000314472962242483
"biasF19",0.000362393375911312
"biasF20",0.000392137897046119
"biasF21",0.00040221965550994
"biasF22",0.000392238652804362
"biasF23",0.000362442851682673
"biasF24",0.000311790152977658
"biasF25",0.000252682363403936
"biasF26",0.000244444725369775
"biasF27",-4.60800822397189e-05
"biasF28",-0.00171862250716265
"capConv",2
