"","x"
"theta1",0.487867932350267
"theta2",0.948471757650703
"theta3",0.915215420574919
"theta4",0.653627246031337
"theta5",-3.78311503454125
"theta6",2.87870417643195
"theta7",-0.600633682858143
"betaHat",0.77066837699368
"fHat1",-0.207609458927898
"fHat2",1.15676624628949
"fHat3",2.3994118008996
"fHat4",3.23318987798466
"fHat5",3.60927972638802
"fHat6",3.85636519134805
"fHat7",4.075781718328
"fHat8",3.96120642653962
"fHat9",3.61199545922202
"fHat10",3.00110426280738
"fHat11",2.12066665836587
"fHat12",1.24348821034575
"fHat13",0.312172014113145
"fHat14",-0.779950377071529
"fHat15",-2.01586604124788
"fHat16",-3.11343322979504
"fHat17",-3.8496628328254
"fHat18",-4.53460487220907
"fHat19",-5.29145245227592
"fHat20",-5.76928900580507
"fHat21",-5.66402221961128
"fHat22",-5.31653882050433
"fHat23",-5.04550943575865
"fHat24",-4.75170748508771
"fHat25",-4.00037627428938
"fHat26",-3.14861297548896
"fHat27",-1.97389593116715
"fHat28",-0.616268026877172
"sdBeta",0.0265702787422579
"sdF1",0.918251548090534
"sdF2",0.918707286070748
"sdF3",0.916885214848875
"sdF4",0.911605622176095
"sdF5",0.909301287480519
"sdF6",0.909014435384062
"sdF7",0.909002860341396
"sdF8",0.909002355887472
"sdF9",0.909002331052906
"sdF10",0.909002329922206
"sdF11",0.909002329875599
"sdF12",0.909002329873464
"sdF13",0.909002329873385
"sdF14",0.909002329873382
"sdF15",0.909002329873384
"sdF16",0.909002329873382
"sdF17",0.909002329873381
"sdF18",0.909002329873382
"sdF19",0.909002329873397
"sdF20",0.909002329873349
"sdF21",0.909002329885049
"sdF22",0.909002329827699
"sdF23",0.909002336602982
"sdF24",0.909002316961548
"sdF25",0.909005230260137
"sdF26",0.90901111708942
"sdF27",0.909784206728182
"sdF28",0.91389961178262
"biasBeta",-4.80982441375399e-14
"biasF1",0.00363076887709788
"biasF2",-0.00257024969270709
"biasF3",-0.000819949387086648
"biasF4",-0.000460062709523416
"biasF5",-0.000393955092802822
"biasF6",-0.000380650818426892
"biasF7",-0.000385955848725833
"biasF8",-0.000377011331366153
"biasF9",-0.000348476702774596
"biasF10",-0.000302368853190384
"biasF11",-0.00024113019531341
"biasF12",-0.000167802270860454
"biasF13",-8.60588123225148e-05
"biasF14",4.39619868286556e-12
"biasF15",8.60587768096027e-05
"biasF16",0.000167802201491658
"biasF17",0.000241131310829201
"biasF18",0.000302369198451939
"biasF19",0.000348445260385008
"biasF20",0.000377045468596099
"biasF21",0.000386737437509541
"biasF22",0.000377132082716371
"biasF23",0.000348525683517474
"biasF24",0.000299925693954609
"biasF25",0.000242339892538676
"biasF26",0.000233887912262011
"biasF27",-4.08049416252415e-05
"biasF28",-0.00165436923963017
"capConv",2
