"","x"
"theta1",0.487325842607095
"theta2",1.88066255598312
"theta3",1.06894505507111
"theta4",0.0691640065507851
"theta5",-1.80165197088811
"theta6",0.23263004714168
"theta7",-0.243559076333661
"betaHat",0.795710834376888
"fHat1",-0.752248355150922
"fHat2",0.705275676760939
"fHat3",1.89573814174221
"fHat4",2.60701970713816
"fHat5",2.92168475616183
"fHat6",3.26655572722182
"fHat7",3.41742885704542
"fHat8",3.27559413538646
"fHat9",2.89711389930372
"fHat10",2.26861654731183
"fHat11",1.56133325818768
"fHat12",0.848687787348764
"fHat13",-0.220647858470194
"fHat14",-1.42443479241556
"fHat15",-2.63783315090675
"fHat16",-3.74526797480621
"fHat17",-4.59279341009137
"fHat18",-5.37705371208038
"fHat19",-6.05170576862635
"fHat20",-6.41355826279453
"fHat21",-6.59323499983383
"fHat22",-6.51544735588446
"fHat23",-5.77812784251707
"fHat24",-5.13959062619023
"fHat25",-4.54571613726969
"fHat26",-3.72880231576778
"fHat27",-2.80489840812692
"fHat28",-1.77354511175471
"sdBeta",0.0349023163702848
"sdF1",1.14425054622148
"sdF2",1.13873531883421
"sdF3",1.13765972670722
"sdF4",1.13740751853678
"sdF5",1.13733874290696
"sdF6",1.13732612922932
"sdF7",1.13732455242512
"sdF8",1.13732441360529
"sdF9",1.13732440396406
"sdF10",1.13732440338333
"sdF11",1.13732440335116
"sdF12",1.13732440334949
"sdF13",1.13732440334941
"sdF14",1.13732440334941
"sdF15",1.13732440334941
"sdF16",1.13732440334941
"sdF17",1.13732440334941
"sdF18",1.13732440334941
"sdF19",1.13732440334945
"sdF20",1.13732440334935
"sdF21",1.13732440336992
"sdF22",1.13732440336901
"sdF23",1.13732441150306
"sdF24",1.13732443812134
"sdF25",1.1373271589094
"sdF26",1.13734679761238
"sdF27",1.13801755212715
"sdF28",1.14215595022517
"biasBeta",5.9013124248386e-15
"biasF1",0.00450636559537076
"biasF2",-0.00231603131608286
"biasF3",-0.000462020365686391
"biasF4",-0.000268979216808879
"biasF5",-0.000402843537303521
"biasF6",-0.000444042067260092
"biasF7",-0.000451783884803436
"biasF8",-0.000440225321610963
"biasF9",-0.000406968819582132
"biasF10",-0.000353159851473467
"biasF11",-0.000281630550860654
"biasF12",-0.000195985316648259
"biasF13",-0.000100512859968788
"biasF14",-9.03327412871135e-12
"biasF15",0.000100512847690193
"biasF16",0.00019598554973603
"biasF17",0.000281630723982365
"biasF18",0.000353154004068643
"biasF19",0.000406968360726068
"biasF20",0.00044036976244298
"biasF21",0.000451700570690147
"biasF22",0.000440518324107783
"biasF23",0.000406876713134899
"biasF24",0.000349693693769762
"biasF25",0.000286139078364139
"biasF26",0.000278349020514532
"biasF27",-6.4254694656235e-05
"biasF28",-0.00192316696626962
"capConv",2
